recommend,year,sentiment_analysis,title
1,2014,2,Team Fortress 2
1,2012,2,Factorio - Soundtrack
1,2013,1,Killing Floor 2
1,2014,2,Robocraft
1,2015,1,Saints Row: The Third
1,2013,2,Team Fortress 2
1,2015,2,Garry's Mod
1,2015,1,Double Action: Boogaloo
1,2015,2,Warface
1,2014,1,Mortal Kombat Komplete Edition
1,2014,2,Kerbal Space Program
1,2015,1,PAYDAY 2: Gage Ninja Pack
1,2013,1,Outlast
1,2014,2,DayZ
1,2014,2,The Walking Dead: Season 2
1,2013,2,Saints Row: The Third
1,2013,2,Far Cry 3 - Blood Dragon
1,2015,2,Mad Max
1,2014,1,"Star Wars: Battlefront 2 (Classic, 2005)"
1,2013,2,Left 4 Dead 2
1,2015,2,Electronic Super Joy: Groove City
1,2015,2,Pandora: First Contact
1,2015,2,Choice of Robots
1,2015,2,Counter-Strike: Source
1,2014,2,Call of Duty®: Black Ops
1,2014,1,Counter-Strike: Global Offensive
1,2015,1,Rocket League®
1,2014,2,Team Fortress 2
1,2015,2,SUNLESS SEA
1,2014,2,Starbound
1,2014,2,Unturned
1,2015,2,Robocraft
1,2015,1,Counter-Strike: Global Offensive
1,2015,1,AdVenture Capitalist
1,2014,2,Rust
1,2014,1,Fallout 4 Far Harbor
1,2014,2,Middle-earth™: Shadow of Mordor™
1,2013,1,Garry's Mod
1,2013,2,Far Cry 3
1,2014,2,METAL GEAR SOLID V: THE PHANTOM PAIN
1,2014,2,Team Fortress 2
1,2014,2,The Binding of Isaac: Rebirth
1,2015,1,Unturned
1,2013,1,Terraria
1,2014,2,Warframe
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Chivalry: Medieval Warfare
1,2015,1,DC Universe™ Online
1,2015,1,Team Fortress 2
1,2015,2,Sanctum 2
1,2015,2,DayZ
1,2014,2,Unfortunate Spacemen
1,2015,2,Dirty Bomb®
1,2015,2,The Long Dark
1,2012,2,PAYDAY™ The Heist
1,2014,2,Just Cause 2
1,2013,2,Factorio
1,2015,2,Day of Defeat: Source
1,2013,2,Card Hunter
1,2014,2,Valkyria Chronicles™
1,2014,2,Terraria
1,2015,2,Hard West
1,2014,2,Super Hexagon
1,2012,2,Europa Universalis III Complete
1,2015,1,Life is Strange - Episode 1
1,2014,1,Garry's Mod
1,2015,2,Garry's Mod
1,2014,1,Unturned
1,2015,1,Quake Live™
1,2015,1,Stigmat
1,2012,2,Dishonored
1,2014,2,Garry's Mod
1,2014,2,Half-Life 2
1,2015,2,Shelter
1,2014,2,Counter-Strike: Global Offensive
1,2014,1,Dwarfs - F2P
1,2013,2,Team Fortress 2
1,2015,2,Yet Another Zombie Defense
1,2015,1,Narcissu 1st &amp; 2nd
1,2014,2,Castle Crashers®
1,2014,2,F1 2016
1,2014,2,Renegade Ops
1,2014,1,The Wolf Among Us
1,2014,2,Team Fortress 2
1,2014,1,Counter-Strike: Global Offensive
1,2014,2,EDGE
1,2014,1,Rocket League®
1,2014,2,Star Trek Online
1,2014,2,ARK: Survival Evolved
1,2014,2,Guns of Icarus Online
1,2010,2,eversion
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Portal 2
1,2013,2,Home
1,2015,2,Plug &amp; Play
1,2015,2,Sniper Elite V2
1,2014,1,Counter-Strike: Global Offensive
1,2014,1,S.T.A.L.K.E.R.: Clear Sky
1,2015,2,Steam Link
1,2015,2,Clicker Heroes
1,2015,1,Killing Floor 2
1,2014,2,3DMark Fire Strike benchmarks
1,2012,2,Battleborn
1,2015,2,Skullgirls
1,2014,1,Middle-earth™: Shadow of Mordor™
1,2014,2,Goat Simulator
1,2014,2,Call of Duty®: Ghosts
1,2015,2,Awesomenauts - the 2D moba
1,2015,2,Sniper Elite V2
1,2013,2,Starbound
1,2013,1,Just Cause 2: Multiplayer Mod
1,2014,1,Double Action: Boogaloo
1,2014,2,Rocket League®
1,2014,2,SHOWTIME 2073
1,2014,2,Saints Row IV
1,2014,2,Beyond Good and Evil™
1,2014,2,APB Reloaded
1,2014,2,Counter-Strike: Global Offensive
1,2013,2,Borderlands 2
1,2015,2,Arma 3
1,2015,2,Dying Light
1,2014,2,State of Decay
1,2015,2,Uplink
1,2015,2,Don't Starve Together
1,2015,1,BattleBlock Theater®
1,2013,2,Game Dev Tycoon
1,2014,2,Undertale
1,2014,2,AirMech Strike
1,2015,1,Clicker Heroes
1,2012,2,Counter-Strike: Global Offensive
1,2014,1,Team Fortress 2
1,2015,2,Outlast
1,2015,2,Borderlands: The Pre-Sequel
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Garry's Mod
1,2014,2,Rust
1,2013,1,Left 4 Dead 2
1,2014,1,Counter-Strike: Source
1,2015,2,The Beginner's Guide
1,2013,2,Antichamber
1,2014,2,DayZ
1,2015,2,Morphopolis
1,2013,2,Team Fortress 2
1,2014,1,Total War™: ROME II - Emperor Edition
1,2014,1,Source Filmmaker
1,2015,2,Crypt of the NecroDancer
1,2015,2,Five Nights at Freddy's
1,2015,2,Stranded Deep
1,2014,1,Borderlands 2
1,2015,2,Fallout: New Vegas
1,2014,2,Unturned
1,2014,2,"Star Wars: Battlefront 2 (Classic, 2005)"
1,2014,2,BattleBlock Theater®
1,2013,2,Team Fortress 2
1,2015,2,Hotline Miami
1,2014,2,Unturned
1,2015,2,Arma 3
1,2015,2,Star Conflict
1,2014,1,Nancy Drew®: Legend of the Crystal Skull
1,2013,1,Source Filmmaker
1,2015,2,SpeedRunners
1,2014,1,Team Fortress 2
1,2015,2,Fistful of Frags
1,2014,2,Nuclear Throne
1,2014,2,Rust
1,2012,2,Team Fortress 2
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Portal 2
1,2015,2,Team Fortress 2
1,2014,2,Pivvot
1,2014,2,Call of Duty®: Black Ops II
1,2014,1,Saints Row: The Third
1,2014,2,Warframe
1,2015,2,PlanetSide 2
1,2014,2,No More Room in Hell
1,2014,2,RaceRoom Racing Experience
1,2015,2,Rome: Total War™ - Collection
1,2015,2,Kung Fury
1,2015,2,Deep Eclipse: New Space Odyssey
1,2015,2,Robocraft
1,2014,1,Unturned
1,2012,2,Mafia II
1,2015,1,Counter-Strike: Global Offensive
1,2014,2,Counter-Strike: Global Offensive
1,2014,1,Free to Play
1,2015,2,Fractured Space
1,2015,2,The Binding of Isaac
1,2015,2,Besiege
1,2014,2,Middle-earth™: Shadow of Mordor™
1,2012,2,ARK: Survival Evolved
1,2014,2,AI War: Fleet Command
1,2013,1,Team Fortress 2
1,2013,2,Rust
1,2015,2,Hotline Miami 2: Wrong Number
1,2015,2,Assassin's Creed 2 Deluxe Edition
1,2015,1,ARK: Survival Evolved
1,2014,2,Counter-Strike: Global Offensive
1,2013,2,Terraria
1,2013,2,Just Cause 2: Multiplayer Mod
1,2014,2,DayZ
1,2014,2,Turbo Dismount™
1,2013,2,TrackMania² Stadium
1,2014,1,Vindictus
1,2015,2,The Forest
1,2014,2,Sid Meier's Civilization® V
1,2015,2,Just Cause™ 3
1,2014,2,The Binding of Isaac: Rebirth
1,2014,2,Yet Another Zombie Defense
1,2015,2,Five Nights at Freddy's 4
1,2014,2,Gotham City Impostors Free to Play
1,2014,2,Half-Life 2
1,2013,2,Left 4 Dead 2
1,2015,2,Trove
1,2014,2,Starbound
1,2013,2,DARK SOULS™: Prepare To Die™ Edition
1,2015,2,Mount Your Friends
1,2014,2,Team Fortress 2
1,2014,1,Gunpoint
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,PAYDAY™ The Heist
1,2014,2,Borderlands 2
1,2015,1,METAL GEAR SOLID V: THE PHANTOM PAIN
1,2014,2,Chivalry: Medieval Warfare
1,2013,2,Garry's Mod
1,2014,2,Gunpoint
1,2014,1,Polandball: Can into Space!
1,2013,2,Dino D-Day
1,2014,2,Garry's Mod
1,2015,2,Panzermadels: Tank Dating Simulator
1,2010,2,Counter-Strike: Source
1,2015,2,Insurgency
1,2015,1,Warframe
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Garry's Mod
1,2014,1,Left 4 Dead 2
1,2015,1,ARK: Survival Evolved
1,2014,1,Arma II: DayZ Mod
1,2015,2,Rocket League®
1,2014,1,DayZ
1,2013,2,The Binding of Isaac
1,2013,2,Castle Crashers®
1,2015,1,Counter-Strike: Global Offensive
1,2015,2,Boring Man - Online Tactical Stickman Combat
1,2015,2,Team Fortress 2
1,2014,2,Star Conflict
1,2014,2,Sid Meier's Civilization® V
1,2015,2,BIT.TRIP RUNNER
1,2015,2,"Star Wars: Battlefront 2 (Classic, 2005)"
1,2013,2,Amnesia: The Dark Descent
1,2015,2,Heroes &amp; Generals
1,2012,2,Westward Collection
1,2014,2,METAL GEAR RISING: REVENGEANCE
1,2013,2,Dead Space
1,2015,2,Stranded Deep
1,2014,2,Insurgency
1,2015,2,Batman™: Arkham Knight
1,2015,2,Trove
1,2015,1,Team Fortress 2
1,2015,2,The Long Dark
1,2014,2,Robocraft
1,2015,2,Team Fortress 2
1,2015,2,Rust
1,2015,2,Batman™: Arkham Origins
1,2014,2,APB Reloaded
1,2015,1,AdVenture Capitalist
1,2015,2,Elsword
1,2013,2,Wargame: Airland Battle
1,2015,2,BattleBlock Theater®
1,2015,1,The Witcher: Enhanced Edition Director's Cut
1,2015,1,The Escapists
1,2014,2,"Star Wars: Battlefront 2 (Classic, 2005)"
1,2014,2,Portal 2
1,2014,2,Rust
1,2015,1,Garry's Mod
1,2015,2,Transistor
1,2015,2,METAL GEAR SOLID V: THE PHANTOM PAIN
1,2013,2,Terraria
1,2014,1,The Wolf Among Us
1,2013,2,Farming Simulator 2013 Titanium Edition
1,2014,2,Blacklight: Retribution
1,2014,2,Insurgency
1,2014,1,Team Fortress 2
1,2014,1,Cosmic DJ
1,2014,2,Scribblenauts Unlimited
1,2015,2,ARK: Survival Evolved
1,2015,2,Fallout 3: Game of the Year Edition
1,2015,2,Brawlhalla
1,2014,1,Stardew Valley
1,2014,1,BioShock Infinite
1,2014,2,Team Fortress 2
1,2014,2,Counter-Strike: Global Offensive
1,2014,1,Counter-Strike: Global Offensive
1,2015,2,Invisible Apartment
1,2015,2,Free to Play
1,2014,2,Garry's Mod
1,2013,1,Team Fortress 2
1,2015,2,Vessel
1,2015,2,Unturned
1,2015,2,AudioSurf
1,2013,2,Arma 2
1,2013,2,Terraria
1,2014,2,Call of Duty®: Black Ops III
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Heroes &amp; Generals
1,2015,2,Project Explore
1,2015,2,Sid Meier's Civilization® IV
1,2013,2,Team Fortress 2
1,2014,2,Banished
1,2014,2,Goat Simulator
1,2015,2,Rust
1,2013,2,Killing Floor
1,2014,2,Company of Heroes - Legacy Edition
1,2014,2,"Sir, You Are Being Hunted"
1,2015,2,Child of Light
1,2015,2,Tales from the Borderlands
1,2015,2,Before the Echo
1,2015,2,Don't Starve Together
1,2014,2,Thinking with Time Machine
1,2014,2,Supreme Commander
1,2014,1,Heroes &amp; Generals
1,2014,2,Counter-Strike: Global Offensive
1,2012,1,Garry's Mod
1,2015,1,Rocket League®
1,2015,2,DC Universe™ Online
1,2015,2,Garry's Mod
1,2014,2,The Binding of Isaac: Rebirth
1,2015,2,Rocket League®
1,2014,2,AdVenture Capitalist
1,2015,2,Undertale
1,2015,2,Garry's Mod
1,2015,2,Double Action: Boogaloo
1,2011,2,Killing Floor
1,2014,2,Dead Rising 3 Apocalypse Edition
1,2014,1,Unturned
1,2012,1,Team Fortress 2
1,2015,1,Octodad: Dadliest Catch
1,2015,2,ChuSingura46+1 S
1,2013,2,MapleStory
1,2013,1,Team Fortress 2
1,2014,2,Spacebase DF-9
1,2015,2,The Talos Principle
1,2014,2,Deus Ex: Mankind Divided
1,2014,2,Age of Empires II HD
1,2014,2,Team Fortress 2
1,2015,2,Rust
1,2015,2,Bloons TD 5
1,2015,2,Besiege
1,2013,2,Counter-Strike: Global Offensive
1,2012,2,Garry's Mod
1,2014,1,Fistful of Frags
1,2014,2,Castle Crashers®
1,2014,2,Counter-Strike: Source
1,2014,2,The Forest
1,2014,2,Mini Metro
1,2015,1,Saints Row: The Third
1,2015,2,Half-Life 2: Update
1,2014,2,The Binding of Isaac
1,2015,2,ABZU
1,2014,1,Sid Meier's Civilization® V
1,2014,2,Team Fortress 2
1,2014,2,Watch_Dogs™
1,2014,1,Garry's Mod
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Signs of Life
1,2015,2,Team Fortress 2
1,2014,1,Team Fortress 2
1,2014,2,Robocraft
1,2013,1,DARK SOULS™: Prepare To Die™ Edition
1,2014,1,Fistful of Frags
1,2014,2,Saints Row IV
1,2014,2,Assassin's Creed 2 Deluxe Edition
1,2014,1,Robocraft
1,2011,2,Zeno Clash
1,2015,1,Pixel Piracy
1,2014,2,Rocket League®
1,2014,2,Left 4 Dead 2
1,2015,2,Far Cry® 4
1,2015,1,DRAGON BALL XENOVERSE
1,2015,2,Geometry Dash
1,2014,2,Bit Blaster XL
1,2015,2,Canabalt
1,2015,2,Human Resource Machine
1,2013,2,ARK: Survival Evolved
1,2010,2,Teeworlds
1,2015,2,Five Nights at Freddy's 4
1,2014,2,The Walking Dead: Season 2
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Surgeon Simulator
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Call of Duty®: Black Ops II
1,2013,2,Terraria
1,2015,2,LoveBeat
1,2014,2,"Star Wars: Battlefront 2 (Classic, 2005)"
1,2015,2,SPINTIRES™
1,2014,2,Dungeonland
1,2013,2,Two Worlds Epic Edition
1,2013,2,Sanctum 2
1,2014,2,RIFT
1,2015,2,how do you Do It?
1,2015,2,Portal 2
1,2015,2,Tropico 5
1,2013,2,Zombie Panic! Source
1,2014,2,Cry of Fear
1,2014,2,Team Fortress 2
1,2014,2,Fallout 4
1,2015,2,Tesla Effect: A Tex Murphy Adventure
1,2014,2,Awesomenauts - the 2D moba
1,2013,2,Team Fortress 2
1,2015,2,Counter-Strike: Source
1,2013,1,Counter-Strike: Global Offensive
1,2014,2,Sid Meier's Civilization® V
1,2014,2,Risk of Rain
1,2014,2,Counter-Strike: Global Offensive
1,2014,1,Half-Life 2
1,2015,2,Trove
1,2014,2,Sweezy Gunner
1,2015,1,BattleBlock Theater®
1,2014,2,Team Fortress 2
1,2014,2,DARK SOULS™: Prepare To Die™ Edition
1,2015,2,Team Fortress 2
1,2014,1,Tomb Raider
1,2015,2,Sacred 2 Gold
1,2015,2,Pixel Survivors
1,2014,2,Windosill
1,2014,2,ArcheAge
1,2015,2,Undertale
1,2015,2,Rocket League®
1,2015,2,DayZ
1,2015,2,Jumpdrive
1,2014,2,PlanetSide 2
1,2013,2,Starbound
1,2015,2,Trainz: A New Era
1,2014,2,Rocket League®
1,2014,1,Broforce
1,2014,2,Fallen Earth Free2Play
1,2015,2,The Talos Principle
1,2015,2,Game of Thrones - A Telltale Games Series
1,2013,2,Team Fortress 2
1,2013,2,DARK SOULS™: Prepare To Die™ Edition
1,2014,2,Octodad: Dadliest Catch
1,2011,2,Magicka
1,2013,2,Defence Alliance 2
1,2013,2,8BitMMO
1,2015,2,Codename CURE
1,2013,2,Tomb Raider
1,2013,2,Tom Clancy's Rainbow Six® Vegas 2
1,2015,2,Cities: Skylines
1,2015,2,Rogue Legacy
1,2013,1,Call of Duty® 4: Modern Warfare®
1,2015,2,Everlasting Summer
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Team Fortress 2
1,2014,2,Ace of Spades: Battle Builder
1,2014,1,Magic 2014 — Duels of the Planeswalkers
1,2013,2,Garry's Mod
1,2014,2,Euro Truck Simulator 2
1,2013,2,The Walking Dead: Season 2
1,2014,2,Verdun
1,2014,2,DayZ
1,2015,2,Terraria
1,2014,1,Team Fortress 2
1,2013,2,Just Cause 2: Multiplayer Mod
1,2014,2,Electronic Super Joy
1,2015,1,Counter-Strike: Global Offensive
1,2014,1,Team Fortress 2
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,RIFT
1,2013,2,L.A. Noire
1,2014,1,Unturned
1,2014,2,Hitman: Absolution™
1,2013,2,DayZ
1,2015,2,AdVenture Capitalist
1,2013,2,Warframe
1,2014,2,Team Fortress 2
1,2015,2,Just Cause
1,2014,2,The Stanley Parable
1,2014,2,Delver
1,2014,2,NEOTOKYO
1,2013,2,Counter-Strike: Global Offensive
1,2013,2,"Papers, Please"
1,2015,2,Dishonored
1,2014,2,Starbound
1,2013,2,APB Reloaded
1,2014,2,Team Fortress 2
1,2015,2,Empire: Total War™
1,2014,1,Counter-Strike: Global Offensive
1,2015,1,Blockstorm
1,2014,1,Gloria Victis
1,2015,2,Tactical Intervention
1,2015,2,theHunter: Primal
1,2014,2,DmC: Devil May Cry
1,2015,1,Rocket League®
1,2015,1,War for the Overworld
1,2014,2,Age of Empires II HD
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,World of Soccer online
1,2015,1,Just Cause™ 3
1,2015,2,Shark Attack Deathmatch 2
1,2012,2,Stardew Valley
1,2014,1,Half-Life: Source
1,2012,2,Terraria
1,2015,2,Prison Architect
1,2015,1,Terraria
1,2015,2,Counter-Strike: Global Offensive
1,2015,2,LiEat
1,2013,1,Sid Meier's Civilization® V
1,2013,1,Team Fortress 2
1,2014,2,Just Cause 2
1,2013,2,Team Fortress 2
1,2014,1,SUPERHOT
1,2015,2,Dragon Nest
1,2015,2,Just Cause 2
1,2013,1,E.Y.E: Divine Cybermancy
1,2013,2,DayZ
1,2015,1,DC Universe™ Online
1,2014,2,Trackmania United Forever Star Edition
1,2014,2,Mount &amp; Blade: Warband - Viking Conquest Reforged Edition
1,2013,2,Garry's Mod
1,2014,2,Realm of the Mad God
1,2015,1,Kung Fury
1,2013,2,PlanetSide 2
1,2015,2,Golden Rush
1,2014,2,Undertale
1,2013,2,Interstellar Marines
1,2014,2,Terraria
1,2015,2,Shadowrun: Dragonfall - Director's Cut
1,2014,2,Aperture Tag: The Paint Gun Testing Initiative
1,2014,2,Starbound
1,2015,2,Batman: Arkham Asylum Game of the Year Edition
1,2013,2,Garry's Mod
1,2014,2,Left 4 Dead 2
1,2014,2,Saints Row 2
1,2013,2,Mount &amp; Blade: Warband
1,2014,2,Team Fortress 2
1,2015,2,Counter-Strike: Global Offensive
1,2015,2,Team Fortress 2
1,2015,1,The Binding of Isaac
1,2015,2,Euro Truck Simulator 2
1,2014,2,Goat Simulator
1,2014,2,Everlasting Summer
1,2015,2,Mount &amp; Blade: Warband
1,2015,2,Just Cause 2: Multiplayer Mod
1,2015,1,Team Fortress 2
1,2014,1,Saints Row: The Third
1,2014,2,Team Fortress 2
1,2014,1,Terraria
1,2015,2,Garry's Mod
1,2014,2,PAYDAY™ The Heist
1,2014,1,Team Fortress 2
1,2015,2,Blender
1,2014,2,Besiege
1,2015,2,CoH 2 - US Forces Commander: Rifle Company
1,2015,1,Emily is Away
1,2015,1,DayZ
1,2014,1,Portal 2
1,2015,2,Left 4 Dead 2
1,2014,2,Rocksmith™
1,2015,2,Unturned
1,2013,2,SPORE™
1,2014,2,Unturned
1,2014,2,Brothers - A Tale of Two Sons
1,2014,2,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD
1,2014,2,Sid Meier's Civilization® V
1,2013,2,Starbound
1,2015,2,Of Guards And Thieves
1,2013,2,Team Fortress 2
1,2014,2,Loadout
1,2015,2,Phantom Breaker: Battle Grounds
1,2014,2,Max Payne 3
1,2015,2,Emily is Away
1,2014,1,Insurgency
1,2014,2,Tower Unite
1,2013,2,Red Faction
1,2014,1,Rust
1,2015,2,RimWorld
1,2014,1,Unturned
1,2015,1,Prison Architect
1,2014,2,XCOM® 2
1,2015,2,Don't Starve: Shipwrecked
1,2014,2,Team Fortress 2
1,2015,2,Tomb Raider
1,2015,2,Rocket League®
1,2015,2,Batman™: Arkham Knight
1,2014,2,Contagion
1,2015,2,NEON STRUCT
1,2014,1,Counter-Strike: Global Offensive
1,2014,2,Batman: Arkham Asylum Game of the Year Edition
1,2014,1,Team Fortress 2
1,2013,2,Team Fortress 2
1,2015,2,Receiver
1,2014,2,Team Fortress 2
1,2014,1,DOOM
1,2014,2,Sid Meier's Civilization® V
1,2015,2,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝
1,2014,1,Dead Pixels
1,2014,2,Insurgency
1,2014,2,Counter-Strike: Global Offensive
1,2014,1,Peggle Extreme
1,2013,2,Counter-Strike
1,2011,1,Cuties
1,2014,2,Heroine's Quest: The Herald of Ragnarok
1,2015,2,Borderlands 2
1,2014,2,A Virus Named TOM
1,2015,2,Fallout: New Vegas
1,2014,2,The Binding of Isaac: Rebirth
1,2015,1,Just Cause 2
1,2014,2,Nether: Resurrected
1,2013,2,Killing Floor
1,2013,2,McPixel
1,2015,2,Everlasting Summer
1,2015,2,Cry of Fear
1,2013,1,Rust
1,2013,2,PlanetSide 2
1,2015,2,Sword of the Stars: The Pit
1,2014,2,World of Guns: Gun Disassembly
1,2014,2,Unturned
1,2013,2,Factorio
1,2014,2,Demonicon
1,2015,1,Risk of Rain
1,2013,2,Garry's Mod
1,2015,2,Vindictus
1,2014,2,Counter-Strike: Global Offensive
1,2015,2,Unturned
1,2015,1,Democracy 3
1,2014,2,Warframe
1,2013,2,Team Fortress 2
1,2014,2,To the Moon
1,2015,2,Labyronia RPG
1,2014,2,Unturned
1,2014,1,Garry's Mod
1,2013,2,Kerbal Space Program
1,2015,2,Warframe
1,2015,2,Endless Legend™
1,2014,2,Call of Duty: Black Ops - Mac Edition
1,2014,1,Team Fortress 2
1,2013,2,Golf With Your Friends
1,2013,2,Mount &amp; Blade: Warband
1,2014,2,Assassin’s Creed® IV Black Flag™
1,2014,2,Tales of Maj'Eyal
1,2014,2,Castle Crashers®
1,2013,2,Counter-Strike: Source
1,2013,2,Left 4 Dead 2
1,2014,2,Dust: An Elysian Tail
1,2015,1,Counter-Strike: Global Offensive
1,2013,2,Super House of Dead Ninjas
1,2013,1,Endless Space® - Collection
1,2013,2,Team Fortress 2
1,2015,2,Half-Life
1,2015,2,Elite Dangerous: Pilot Starter Pack
1,2014,2,Hotline Miami
1,2015,2,Realm of the Mad God
1,2013,2,Crusader Kings II
1,2014,2,Garry's Mod
1,2013,1,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
1,2015,2,Nidhogg
1,2014,2,Garry's Mod
1,2013,2,Sid Meier's Civilization® IV
1,2014,2,Call of Duty®: Advanced Warfare - Gold Edition
1,2014,2,Men of War: Assault Squad 2
1,2014,2,Fallout: New Vegas
1,2015,2,Rust
1,2015,2,Team Fortress 2
1,2015,2,Mirror's Edge™
1,2013,2,RPG Maker VX Ace
1,2015,2,Ratz Instagib
1,2014,1,Fallen Earth Free2Play
1,2014,2,Borderlands 2
1,2014,2,PlanetSide 2
1,2014,2,Sid Meier's Civilization® V
1,2014,1,Ace of Spades: Battle Builder
1,2015,2,Sid Meier's Civilization® V
1,2014,2,Burnout Paradise: The Ultimate Box
1,2014,2,Castle Crashers®
1,2013,2,Team Fortress 2
1,2015,1,Grim Dawn
1,2015,2,The Beginner's Guide
1,2014,2,Warframe
1,2013,2,Undertale
1,2013,1,Spiral Knights
1,2014,2,Free to Play
1,2014,2,Hammerwatch
1,2014,1,Team Fortress 2
1,2013,2,State of Decay
1,2015,2,Saints Row IV
1,2013,2,Team Fortress 2
1,2014,2,Warface
1,2015,2,Team Fortress 2
1,2015,1,My Lands: Black Gem Hunting
1,2014,2,Portal 2
1,2015,2,Kerbal Space Program
1,2014,2,Counter-Strike: Global Offensive
1,2015,2,Team Fortress 2
1,2014,2,Unturned
1,2014,2,Rocket League®
1,2013,1,Team Fortress 2
1,2013,2,Naval Action
1,2014,1,Dirty Bomb®
1,2014,2,Soldier Front 2
1,2014,2,Unturned
1,2015,2,Robot Roller-Derby Disco Dodgeball
1,2015,1,BioShock Infinite
1,2014,2,APB Reloaded
1,2013,2,Hotline Miami
1,2014,2,Team Fortress 2
1,2015,2,Garry's Mod
1,2015,2,Assassin's Creed® Syndicate
1,2010,1,Super Meat Boy
1,2013,2,BioShock Infinite
1,2014,2,Xenonauts
1,2015,1,Warframe
1,2015,2,Team Fortress 2
1,2013,2,Team Fortress 2
1,2015,2,Fallout 4
1,2014,2,Team Fortress 2
1,2015,1,Team Fortress 2
1,2014,1,Left 4 Dead 2
1,2014,2,Yet Another Zombie Defense
1,2014,1,Realm of the Mad God
1,2015,2,Unturned
1,2014,2,Rust
1,2013,1,Team Fortress 2
1,2015,2,The Typing of The Dead: Overkill
1,2014,2,Garry's Mod
1,2013,2,Antichamber
1,2013,2,Gunpoint
1,2012,2,Team Fortress 2
1,2015,1,Emily is Away
1,2014,2,Garry's Mod
1,2015,2,Rocket League®
1,2015,1,Mad Max
1,2015,2,Trove
1,2015,2,BioShock Infinite
1,2014,2,Garry's Mod
1,2014,2,Borderlands 2
1,2013,2,The Darkness II
1,2014,2,Left 4 Dead 2
1,2014,1,Sid Meier's Civilization® V
1,2014,2,Rise of Nations: Extended Edition
1,2014,2,DayZ
1,2013,2,Rocksmith® 2014 Edition - Remastered
1,2014,2,Blade Symphony
1,2014,2,Rust
1,2014,2,Dishonored
1,2015,1,LYNE
1,2014,2,Team Fortress 2
1,2015,2,Garry's Mod
1,2014,1,One Finger Death Punch
1,2014,2,Robocraft
1,2015,2,Dirty Bomb®
1,2014,2,Goat Simulator
1,2015,2,Borderlands 2
1,2014,1,Season of 12 Colors
1,2015,2,Geometry Dash
1,2015,2,Nosferatu: The Wrath of Malachi
1,2014,1,Star Trek Online
1,2015,2,Factorio
1,2014,2,Starbound
1,2011,2,Garry's Mod
1,2014,2,Left 4 Dead 2
1,2012,2,The Binding of Isaac
1,2014,2,Warframe
1,2014,2,Garry's Mod
1,2014,2,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
1,2014,2,Half-Life 2: Lost Coast
1,2014,1,Tomb Raider
1,2014,2,Saints Row IV
1,2015,1,DayZ
1,2015,2,Don't Starve Together
1,2012,1,Zombie Panic! Source
1,2014,2,Borderlands 2
1,2014,2,The Binding of Isaac: Rebirth
1,2015,2,Codename CURE
1,2014,2,Unturned
1,2014,2,Torchlight II
1,2014,2,Jazzpunk: Director's Cut
1,2014,1,Counter-Strike: Global Offensive
1,2015,2,Portal Stories: Mel
1,2015,2,SNOW
1,2015,2,Counter-Strike: Global Offensive
1,2015,2,Unturned
1,2015,2,18 Wheels of Steel: Extreme Trucker
1,2015,2,Garry's Mod
1,2015,2,Life is Strange - Episode 1
1,2014,2,DayZ
1,2014,2,Dishonored
1,2015,2,Sonic Generations Collection
1,2014,1,Batman™: Arkham Origins
1,2014,1,Counter-Strike: Global Offensive
1,2014,1,Dishonored
1,2015,1,Unturned
1,2015,1,Counter-Strike: Global Offensive
1,2013,2,Starbound
1,2014,2,SPORE™
1,2014,2,Beat Hazard
1,2010,2,King's Bounty: The Legend
1,2015,2,Verdun
1,2014,2,Burnout Paradise: The Ultimate Box
1,2014,2,Costume Quest
1,2014,2,Loadout
1,2014,2,Unturned
1,2014,2,"Invisible, Inc."
1,2015,2,Grand Theft Auto: San Andreas
1,2015,2,Hitman: Absolution™
1,2015,2,Undertale
1,2014,2,One Finger Death Punch
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Receiver
1,2015,2,Torchlight II
1,2014,2,Hitman: Absolution™
1,2014,2,Counter-Strike: Source
1,2015,2,Squad
1,2013,2,EVE Online
1,2015,2,Saints Row IV - The Super Saints Pack
1,2014,1,Team Fortress 2
