title,id,genres
The Lady - Wallpaper Pack,489330,Action Adventure Indie
The Land Of Lamia,385310,Adventure Indie
The Land of Dasthir,545700,Adventure Indie RPG
The Land of Eyas,299800,Action Indie
The Land of Pain,568930,Adventure Indie
The Language Game,372720,Indie
The Last,511230,Action Adventure Indie
The Last Birdling,629430,Indie
The Last Birdling - Digital artbook,633330,Indie
The Last Birdling - Digital soundtrack,633331,Indie
The Last Cargo,593560,Action Adventure Indie RPG
The Last Crown: Midnight Horror,291770,Adventure Indie
The Last Door - Collector's Edition,284390,Adventure Indie
The Last Door Season 2 Soundtrack,455740,Adventure
The Last Door Season One Soundtrack,526910,Adventure Indie
The Last Door: Season 2 - Collector's Edition,402530,Adventure
The Last Dream: Developer's Edition,395860,Adventure Casual Indie
The Last Dream: Developer's Edition Demo,426900,Adventure Casual Indie
The Last Error,491030,Action Adventure Indie
The Last Express Gold Edition,252710,Adventure
The Last Federation,273070,Indie Simulation Strategy
The Last Federation - Betrayed Hope,304480,Indie Simulation Strategy
The Last Federation - The Lost Technologies,414310,Indie Simulation Strategy
The Last Hope,522570,Adventure Indie Simulation
The Last Hope: Trump vs Mafia - North Korea,581030,Action Adventure Indie
The Last Journey,537540,Adventure Indie Simulation
The Last Look,489400,Adventure Indie Early Access
The Last Mission,691810,Action Adventure Indie
The Last Monster Master,722600,Adventure Indie RPG
The Last NightMary - A Lenda do Cabeça de Cuia,407300,Indie
The Last NightMary - Soundtrack,446860,Indie
The Last One,601380,Action Adventure Indie Early Access
The Last Playlist,586780,nan
The Last Remnant™,23310,RPG
The Last Sanctuary VR,641940,Action Indie Simulation Sports
The Last Sin,550370,Adventure Indie RPG
The Last Stand,421570,nan
The Last Sunshine,390960,nan
The Last Sunshine Demo,392830,Action Indie
The Last Time,468050,Adventure Indie
The Last Time - Soundtrack,527170,Adventure Indie
The Last Tinker™: City of Colors,260160,Action Adventure Indie
The Last Tree,605210,Action Adventure Indie
The Last Tree: Soundtrack,646140,Action Adventure Indie
The Last Vampire,766530,Adventure Casual Indie Simulation
The Last Warlock,385060,Indie RPG Strategy
The Last Witch Hunter,453920,nan
The Legacy Games Demo,629610,Indie RPG Strategy
The Legacy: Forgotten Gates,630830,Adventure Casual
The Legend of Bean,764430,Adventure Casual Indie RPG
The Legend of Candlewind: Nights &amp; Candles,326650,Indie RPG
The Legend of Chupacabras,582710,nan
The Legend of Dark Witch,420770,Action Adventure Casual Indie
The Legend of Dark Witch 2 （魔神少女エピソード２）,555580,Action Adventure Casual Indie
The Legend of Dark Witch Soundtracks,454110,Action Adventure Casual Indie
The Legend of Hercules,475340,nan
The Legend of Heroes: Trails in the Sky,251150,RPG
The Legend of Heroes: Trails in the Sky SC,251290,RPG
The Legend of Heroes: Trails in the Sky the 3rd,436670,RPG
The Legend of Heroes: Trails of Cold Steel,538680,RPG
The Legend of Heroes: Trails of Cold Steel - Alisa's Casuals,605280,RPG
The Legend of Heroes: Trails of Cold Steel - Crow's Casuals,605328,RPG
The Legend of Heroes: Trails of Cold Steel - Elliot's Casuals,605320,RPG
The Legend of Heroes: Trails of Cold Steel - Emma's Casuals,605323,RPG
The Legend of Heroes: Trails of Cold Steel - Fie's Casuals,605325,RPG
The Legend of Heroes: Trails of Cold Steel - Gaius' Casuals,605326,RPG
The Legend of Heroes: Trails of Cold Steel - Handy Accessories Pack,605331,RPG
The Legend of Heroes: Trails of Cold Steel - Jusis' Casuals,605324,RPG
The Legend of Heroes: Trails of Cold Steel - Laura's Casuals,605321,RPG
The Legend of Heroes: Trails of Cold Steel - Machias' Casuals,605322,RPG
The Legend of Heroes: Trails of Cold Steel - Millium's Casuals,605327,RPG
The Legend of Heroes: Trails of Cold Steel - Monstrous Ingredients Pack,605332,RPG
The Legend of Heroes: Trails of Cold Steel - Rean's Casuals,605270,RPG
The Legend of Heroes: Trails of Cold Steel - Sepith Pack,605330,RPG
The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Pack 1,605350,RPG
The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Pack 2,605351,RPG
The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Pack 3,605352,RPG
The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Pack 4,605353,RPG
The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Pack 5,605354,RPG
The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Value Pack 1,605360,RPG
The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Value Pack 2,605361,RPG
The Legend of Heroes: Trails of Cold Steel - Valuable Healing Items Pack,605333,RPG
The Legend of Heroes: Trails of Cold Steel - Zeram Capsule Pack,605335,RPG
The Legend of Heroes: Trails of Cold Steel - Zeram Powder Pack,605334,RPG
The Legend of Slime,701680,Adventure Indie Strategy
The Legend of Tango,394720,Adventure Indie RPG
The Legend of the Dragonflame High School,696910,Action
The Legend: A University Story,431360,Action Adventure Indie Early Access
The Legendary Player - Make Your Reputation - OPEN BETA,699570,Action Adventure Indie RPG Strategy Early Access
The Legends of Owlia,569590,Action Adventure Indie
The Legions of Rome,527510,Casual Indie Simulation Strategy
The Life Of Greather,503830,Adventure Indie RPG
The Light Empire,416220,Indie RPG Simulation
The Lighthouse,661450,Adventure Indie
The Lion's Song: Episode 1 - Silence,437160,Adventure Indie
The Lion's Song: Episode 2 - Anthology,459140,Adventure Indie
The Lion's Song: Episode 3 - Derivation,477020,Adventure Indie
The Lion's Song: Episode 4 - Closure,477030,Adventure Indie
The Little Acre,423590,Adventure Indie
The Little Acre - Digital Art Book,554340,Adventure Indie
The Little Ball That Could,686450,Action Adventure Indie
The Little Crane That Could,361430,Indie Simulation
The Little Hours,694460,nan
The Little War,769080,Action
The Living Dungeon,362290,Adventure Indie Simulation Strategy
The Living Dungeon: Unearthed,414030,Adventure Indie Simulation Strategy
The Logomancer,375430,Adventure Indie RPG
The Loner,581890,Adventure Indie
The Lonesome Fog,446830,Design &amp; Illustration
The Long Dark,305620,Adventure Indie Simulation Strategy
The Long Journey Home,366910,Indie RPG Simulation Strategy
The Long Journey Home - Official Soundtrack,648710,Indie RPG Simulation Strategy
The Longest Journey,6310,Action Adventure RPG
The Lord of the Rings Online™,212500,Free to Play Massively Multiplayer RPG
The Lost,455000,Adventure Casual Indie RPG
The Lost Battalion: All Out Warfare,364890,Action Casual Indie
The Lost City Of Malathedra,354690,Adventure Casual Indie
The Lost Crown,291710,Adventure Indie
The Lost Crown: Soundtrack,414010,Adventure Indie
The Lost Gardens,734700,Action Adventure Indie Early Access
The Lost Heir 2: Forging a Kingdom,439750,Indie RPG
The Lost Heir 3: Demon War,596540,Adventure Indie RPG
The Lost Heir: The Fall of Daria,439770,Indie RPG
The Lost Island,416260,Adventure Early Access
The Lost Mythologies,372540,Action Free to Play
The Lost Valley,360890,Action Adventure Casual Indie Simulation
The Lost Wizard,727110,Adventure Indie
The Love Boat,748150,Adventure Casual Simulation
The Love Witch,580450,nan
The Low Road,603700,Adventure Indie
The Low Road - Win Well - Songs On The Low Road,712420,Adventure Indie
The Low Road OST,695380,Adventure Indie
The Madness of Little Emma Demo,427630,Action Indie
The Magic Circle,323380,Action Adventure Indie Simulation Strategy
The Magic Circle Demo,377020,Action Adventure Indie Simulation Strategy
The Magic Circle Original Soundtrack,368910,Action Adventure Casual Indie Simulation
The Magic Door,720100,nan
The Magical Silence,474820,Casual Indie
The Mahjong Huntress,474910,Adventure Indie Strategy
The Maid_san's Caving Adventure - メイドさん洞窟探検 -,644530,Action Indie
The Maid_san's Caving Adventure Soundtrack,650630,Indie
The Majesty of Colors Remastered,632880,Adventure Casual Indie
The Maker's Eden,313360,Adventure Casual
The Maker's Eden - Soundtrack,316640,Adventure Casual
The Maker's Eden Demo,318450,Adventure Casual
The Making of Grim Fandango Remastered,347350,nan
The Making of Slightly Magic Book - pdf,520580,Indie
The Mammoth: A Cave Painting,751690,Action Adventure Casual Indie
The Man From Orlando,382650,nan
The Man From Outer Space,695250,nan
The Man in the Cape: Special Edition,706480,Action Indie
The Marvellous Miss Take,327310,Action Casual Indie
The Masterplan,313080,Action Indie Strategy
The Masterplan - Soundtrack,376320,Action Indie Strategy
The Maw,26000,Action Indie
The Maw: Brute Force,26005,Action Indie
The Maw: River Redirect,26006,Action Indie
The Maw: Speeder Lane,26007,Indie
The Maze : Endless nightmare,580970,Action Indie
The Mean Greens - Plastic Warfare,360940,Action Indie
The Mechanical Bride,413210,nan
The Men of Yoshiwara: Kikuya,381100,Adventure
The Men of Yoshiwara: Ohgiya,447200,Adventure
The Merchant Memoirs,726520,Casual Indie Simulation
The Metronomicon - Chiptune Challenge Pack 1,522650,Action Indie RPG
The Metronomicon - Chiptune Challenge Pack 2,522652,Action Indie RPG
The Metronomicon - Deck the Dubstep,567900,Action Indie RPG
The Metronomicon - Indie Game Challenge Pack 1,522651,Action Indie RPG
The Metronomicon - J-Punch Challenge Pack,558290,Action Indie RPG
The Metronomicon - The Soundtrack!,488050,Action Indie RPG
The Metronomicon – The End Records Challenge Pack,674670,Action Indie RPG
The Metronomicon: Slay The Dance Floor,416790,Action Indie RPG
The Mice of Riddle Place: The Incident of Izzy Ramirez,686660,Adventure Casual Indie
The Midnight Man,521530,nan
The Mimic,624990,Action Adventure Casual Indie
The Mims Beginning,337820,Indie Simulation Strategy
The Mind of Marlo,722870,Adventure Indie
The Mind's Eclipse,646210,Indie
The Mine,569520,Adventure Indie
The Miners,532070,Casual Indie
The Mines of Morseph,691850,Action Adventure Indie RPG
The Minims,442770,Adventure Indie
The Minotaur,412540,Action Indie
The Minotaur: Soundtrack,412550,Indie
The Mirage : Illusion of wish,680250,Action Indie Early Access
The Misadventures of P.B. Winterbottom,40930,Adventure Indie
The Missing,621590,nan
The Mix,712400,nan
The Moment of Silence,339840,Adventure Indie
The Monkey King: Havoc in Heaven's Palace,521480,nan
The Monster Inside,665490,Free to Play Indie
The Moon Night,680120,Action Adventure Casual Indie
The Moon Sliver,329830,Adventure
The Moon Sliver - Extended Soundtrack,330810,Adventure
The Mooseman,574310,Adventure Indie
The Mooseman Soundtrack and Artbook DLC,579890,Adventure Indie
The Morgue Fissure Between Worlds,547150,Adventure Indie
The Morose Mononokean,626440,nan
The Most Challenging Game,762100,Adventure
The Multidimensional Underwear Drawer,502600,Casual Indie Simulation Early Access
The Mummy Demastered,630310,Action Adventure
The Museum Relic Campaign,602623,Simulation
The Music Box Japanese Horror Complete Bundle,597660,Audio Production
The Music Machine,359040,Adventure Indie
The Music Machine Original Soundtrack,359130,Adventure Indie
The Music of Hidden Dimensions 3,533840,Strategy
The Music of Star Story: The Horizon Escape - Game OST,712350,Action Adventure Casual Indie RPG
The Musketeers: Victoria's Quest,390940,Adventure Casual Indie Simulation Strategy
The Mysterious Cities of Gold,261940,Adventure Casual Indie
The Mystery Room,727060,Adventure Indie
The Mystery of a Lost Planet,400200,Adventure Casual
The Mystery of the Druids,343000,Adventure
The Mystery of the Uurnog,755200,nan
The Myth Seekers: The Legacy of Vulcan,657040,Adventure Casual
The NADI Project,474010,Adventure Free to Play Indie
The NASCAR Foundation Pack,561813,Racing
The Narrator Is a DICK,473450,Adventure Indie
The New California,699510,Action Adventure Indie
The New Queen,552570,Adventure Casual Indie RPG
The Next BIG Thing,58570,Adventure
The Next Door,447850,Adventure Casual Indie
The Next Penelope,332250,Action Indie Racing
The Next Penelope - Soundtrack,362700,Action Indie Racing
The Next World,427860,Adventure Casual Indie
The Next World Soundtrack,461020,nan
The Next World: Planetary Exploration,491740,Adventure Casual Indie Strategy
The Night Christmas Ended,558440,Action Casual Indie
The Night Christmas Ended - Soundtrack,565070,Action Casual Indie
The Night of the Rabbit,230820,Adventure Indie
The Night of the Rabbit Premium Edition Upgrade,477050,Adventure Indie
The Nightmare Cooperative,310070,Indie Strategy
The Nightmare from Beyond,684340,Action Adventure Indie Early Access
The Nightshift Code™,37320,Casual
The Normal Day,591940,Adventure Indie RPG
The Norwood Suite,696480,Adventure Casual Indie
The Norwood Suite - Original Soundtrack,716930,Adventure Casual Indie
The Nothing,672690,Action Indie
The Novelist,245150,Adventure Casual Indie
The Novelist: Original Score,577540,Adventure Casual Indie
The ORPHEUS Ruse,428020,Indie RPG
The ORPHEUS Ruse Demo,428030,Indie RPG
The Occupant,717670,Indie
The Odyssey,516560,Adventure Indie
The Odyssey: Winds of Athena,416080,Action Adventure Indie Simulation Strategy
The Official AppGameKit Beginners Guide,411010,Animation &amp; Modeling Design &amp; Illustration Education Software Training Utilities
The Official AppGameKit Tier 2 Starter's Guide,473430,Animation &amp; Modeling Design &amp; Illustration Education Software Training Utilities
The Official AppGameKit Tutorial Guide Vol 1,345720,Animation &amp; Modeling Design &amp; Illustration Education Software Training Utilities
The Official AppGameKit Tutorial Guide Vol 2,744150,Animation &amp; Modeling Design &amp; Illustration Education Software Training Utilities Web Publishing
The Oil Blue: Steam Legacy Edition,386700,Indie Simulation Strategy
The Old City: Leviathan,297350,Adventure Indie
The Old Empire,674010,Action Adventure Indie
The Old Empire Multiplayer,746870,Action Adventure Free to Play Indie Massively Multiplayer
The Old Tree,346250,Adventure Casual Free to Play Indie
The Onion Knights - Definitive Edition,601580,Action Casual Strategy
The Only Living Boy in New York,695210,nan
The Only Traitor DLC,595290,Action Adventure Indie
The Orb Chambers II,501830,Action Casual Indie Strategy
The Orb Chambers™,485220,Action Casual Indie Strategy
The Orchard of Stray Sheep,485340,Adventure Casual Indie
The Order of the Thorne - The King's Challenge,425600,Adventure Indie
The Order of the Thorne - The King's Challenge Demo,432810,Adventure Indie
The Original Strife: Veteran Edition,317040,Action RPG
The Orphan Dreams,456440,Adventure Casual Indie RPG
